nombre,marca,categoria,precio_eur,peso_kg,precio_por_kg,tienda,url,imagen_url,fecha_scraping,protein_per_serving_g,serving_size_g,servings_per_container,sweetener_free,flavors_available,store_rating,store_rating_count,store_rating_url,protein_subtype
Clear Iso Zero 750g,Big,Proteinas Whey,49.99,0.75,66.65,Nutritienda,https://www.nutritienda.com/es/big/clear-iso-zero-750g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/053f7b00-ef56-495c-d943-9b75512dd100/public,2026-09-23,,,,,,,,,
Zero Diet Whey 750 g,,Proteinas Whey,49.99,0.75,66.65,Prozis,https://www.prozis.com/es/es/prozis/zero-diet-whey-750-g,//static.sscontent.com/thumb/750/750/t/products/124/v1753536_prozis_zero-diet-whey-750g_cookies-and-cream_flavor_21.png,2026-09-23,,,,,"['Brownie de chocolate', 'Capuchino', 'Chocolate Blanco y Frambuesa', 'Galletas y crema', 'Vainilla']",4.67,6165.0,https://www.prozis.com/es/es/prozis/zero-diet-whey-750-g,
Amix Ultra Pure Whey Protein - 75% Proteína Sin Gluten 500g,Amix Nutrition,Proteinas Whey,33.5,0.5,67.0,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/ultra-pure-whey,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/b8079d3a-3445-470a-c3fd-3006f8134b00/public,2026-09-23,,,,,,,,,
Pack Regalo CFM Nitro Isolate 2 Kg + Detonatrol 30 Caps,Amix Nutrition,Proteinas Whey,134.91,2.0,67.45,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/pack-regalo-cfm-nitro-isolate-2000g-detonatrol-30-capsulas,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/3c122cdf-3349-4607-64d8-00b914622d00/public,2026-09-23,,,,,,,,,
Pack Regalo Black CFM Isolate 2 Kg + Multimega 30 Caps | Proteína,Amix Nutrition,Proteinas Whey,134.9,2.0,67.45,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/pack-regalo-black-cfm-isolate-2-kg-multimega-30-caps,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/bb9759f5-9f89-4b34-d8cb-fa7fd37f2100/public,2026-09-23,,,,,,,,,
AMIX Pack Black CFM Isolate 2Kg + Creatina - Proteína,Amix Nutrition,Proteinas Whey,134.9,2.0,67.45,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/pack-regalo-black-cfm-isolate-2-kg-creatina-monohidrato-30-caps,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/4ddf1c55-31e0-4777-6196-86f6b045b700/public,2026-09-23,,,,,,,,,
100% Whey Prime + Creatine 400 g,,Proteinas Whey,26.99,0.4,67.47,Prozis,https://www.prozis.com/es/es/prozis/100-whey-prime-creatine-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1816175_prozis_100-whey-prime--creatine-400g_1.png,2026-09-23,,,,,"['Barquillo de fresa', 'Brownie de chocolate', 'Caramelo salado', 'Chocolate', 'Chocolate belga', 'Chocolate blanco', 'Chocolate y avellanas', 'Fresa', 'Fresa y Plátano', 'Galletas y crema', 'Mango', 'Neutro', 'Vainilla']",4.56,47928.0,https://www.prozis.com/es/es/prozis/100-whey-prime-creatine-400-g,
PURE WHEY ISOLATE 95 600g,Olimp,Proteinas Whey,40.95,0.6,68.25,Nutritienda,https://www.nutritienda.com/es/olimp/pure-whey-isolate-95,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/f0ebed97-9a1d-449f-5093-b606b104cb00/public,2026-09-23,,,,,,4.1,25.0,https://www.nutritienda.com/es/olimp/pure-whey-isolate-95,
Amix Proteína Clear ISO Whey - Sin Azúcar | Comprar 1kg,Amix Nutrition,Proteinas Whey,69.5,1.0,69.5,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/clear-iso-whey,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/fa2a57cb-aeee-4003-3f29-41875efd5d00/public,2026-09-23,,,,,,4.5,2.0,https://www.nutritienda.com/es/amix-nutrition/clear-iso-whey,
Iso Zero CFM (Bolsa) 800g,Life Pro Nutrition,Proteinas Whey,55.9,0.8,69.88,Nutritienda,https://www.nutritienda.com/es/life-pro-nutrition/iso-zero-cfm-bolsa,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/f17a4507-1689-4990-7888-527695ba3600/public,2026-09-23,,,,,,,,,
Capuchino Proteico 400 g,,Proteinas Whey,27.99,0.4,69.97,Prozis,https://www.prozis.com/es/es/prozis/capuchino-proteico-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1244506_prozis_protein-cappuccino-400-g_1.png,2026-09-23,,,,,,4.49,1097.0,https://www.prozis.com/es/es/prozis/capuchino-proteico-400-g,
Capuchino Proteico - Con Cafeína Extra 400 g,,Proteinas Whey,27.99,0.4,69.97,Prozis,https://www.prozis.com/es/es/prozis/capuchino-proteico-con-cafeina-extra-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1244493_prozis_protein-cappuccino-extra-caffeine-400-g_1.png,2026-09-23,,,,,,4.44,1078.0,https://www.prozis.com/es/es/prozis/capuchino-proteico-con-cafeina-extra-400-g,
Latte de Caramelo Proteico 400 g,,Proteinas Whey,27.99,0.4,69.97,Prozis,https://www.prozis.com/es/es/prozis/latte-de-caramelo-proteico-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1244415_prozis_protein-caramel-latte-400-g_1.png,2026-09-23,,,,,,4.61,1257.0,https://www.prozis.com/es/es/prozis/latte-de-caramelo-proteico-400-g,
Latte de Avellana Proteico 400 g,,Proteinas Whey,27.99,0.4,69.97,Prozis,https://www.prozis.com/es/es/prozis/latte-de-avellana-proteico-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1244402_prozis_protein-hazelnut-latte-400-g_1.png,2026-09-23,,,,,,4.46,562.0,https://www.prozis.com/es/es/prozis/latte-de-avellana-proteico-400-g,
Latte de Caramelo Proteico - Con Cafeína Extra 400 g,,Proteinas Whey,27.99,0.4,69.97,Prozis,https://www.prozis.com/es/es/prozis/latte-de-caramelo-proteico-con-cafeina-extra-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1244428_prozis_protein-caramel-latte-extra-caffeine-400-g_1.png,2026-09-23,,,,,,4.53,1175.0,https://www.prozis.com/es/es/prozis/latte-de-caramelo-proteico-con-cafeina-extra-400-g,
Latte de Avellana Proteico - Con Cafeína Extra 400 g,,Proteinas Whey,27.99,0.4,69.97,Prozis,https://www.prozis.com/es/es/prozis/latte-de-avellana-proteico-con-cafeina-extra-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1244389_prozis_protein-hazelnut-latte-extra-caffeine-400-g_1.png,2026-09-23,,,,,,4.48,625.0,https://www.prozis.com/es/es/prozis/latte-de-avellana-proteico-con-cafeina-extra-400-g,
Mocachino Proteico - Con Cafeína Extra 400 g,,Proteinas Whey,27.99,0.4,69.97,Prozis,https://www.prozis.com/es/es/prozis/mocachino-proteico-con-cafeina-extra-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1244519_prozis_protein-mochaccino-extra-caffeine-400-g_1.png,2026-09-23,,,,,,4.58,595.0,https://www.prozis.com/es/es/prozis/mocachino-proteico-con-cafeina-extra-400-g,
Latte Proteico 400 g,,Proteinas Whey,27.99,0.4,69.97,Prozis,https://www.prozis.com/es/es/prozis/latte-proteico-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1244480_prozis_protein-latte-400-g_1.png,2026-09-23,,,,,,4.56,230.0,https://www.prozis.com/es/es/prozis/latte-proteico-400-g,
Mocachino Proteico 400 g,,Proteinas Whey,27.99,0.4,69.97,Prozis,https://www.prozis.com/es/es/prozis/mocachino-proteico-400-g,//static.sscontent.com/thumb/750/750/t/products/124/v1244532_prozis_protein-mochaccino-400-g_1.png,2026-09-23,,,,,,4.55,420.0,https://www.prozis.com/es/es/prozis/mocachino-proteico-400-g,
Iso Whey Zero 450 g,Biotech Usa,Proteinas Whey,31.9,0.45,70.89,Nutritienda,https://www.nutritienda.com/es/biotech-usa/iso-whey-zero,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/d8e98183-64de-4bf2-59ea-63e816963c00/public,2026-09-23,,,,,,4.7,336.0,https://www.nutritienda.com/es/biotech-usa/iso-whey-zero,
Musclecore Proteína CFM Nitro Whey - 90% Proteína Pura 2000g,Amix Nutrition,Proteinas Whey,149.9,2.0,74.95,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/cfm-nitro-protein-isolate,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/25f94910-3d13-48ed-456f-d66036a1ba00/public,2026-09-23,,,,,,4.6,640.0,https://www.nutritienda.com/es/amix-nutrition/cfm-nitro-protein-isolate,
Pack Regalo Cfm Nitro Isolate 2 Kg + Triptofano 30 Caps,Amix Nutrition,Proteinas Whey,149.9,2.0,74.95,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/pack-regalo-cfm-nitro-isolate-2-kg-triptofano-30-caps,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/1d919475-f469-45ae-627b-9f1b4cc25e00/public,2026-09-23,,,,,,,,,
Amix HydroPure Whey CFM - Proteína Suero Hidrolizada 1600g,Amix Nutrition,Proteinas Whey,121.5,1.6,75.94,Nutritienda,https://www.nutritienda.com/es/amix-nutrition-hydropure-whey-cfm-1600g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/c3eb2d11-6518-40d1-dc66-cb966a9b2900/public,2026-09-23,,,,,,4.6,45.0,https://www.nutritienda.com/es/amix-nutrition-hydropure-whey-cfm-1600g,
Amix IsoPrime CFM - Proteína Isolate 90% Pura 1000g,Amix Nutrition,Proteinas Whey,76.9,1.0,76.9,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/isoprime-cfm,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/62a95e87-f6eb-4b95-58d0-2b6f3fd92a00/public,2026-09-23,,,,,,4.6,199.0,https://www.nutritienda.com/es/amix-nutrition/isoprime-cfm,
Natural Real Whey Isolate 907g,,Proteinas Whey,70.99,0.907,78.27,Prozis,https://www.prozis.com/es/es/prozis/natural-real-whey-isolate-907g,//static.sscontent.com/thumb/750/750/t/products/124/v1723044_prozis_natural-real-whey-isolate-907g_1.png,2026-09-23,,,,,"['Chocolate', 'Plátano y vainilla', 'Vainilla']",4.61,2459.0,https://www.prozis.com/es/es/prozis/natural-real-whey-isolate-907g,
Natural Real Whey Isolate 1814 g,,Proteinas Whey,141.98,1.814,78.27,Prozis,https://www.prozis.com/es/es/prozis/natural-real-whey-isolate-1814-g,//static.sscontent.com/thumb/750/750/t/products/124/v1723086_prozis_natural-real-whey-isolate-1814-g_1.png,2026-09-23,,,,,"['Chocolate', 'Plátano y vainilla', 'Vainilla']",4.61,2459.0,https://www.prozis.com/es/es/prozis/natural-real-whey-isolate-1814-g,
100% Whey Hydro Isolate Clear 700g,,Proteinas Whey,54.99,0.7,78.56,Prozis,https://www.prozis.com/es/es/prozis/100-whey-hydro-isolate-clear-700g,//static.sscontent.com/thumb/750/750/t/products/124/v1835243_prozis_100-whey-hydro-isolate-clear-700g_orange_flavor_21.png,2026-09-23,,,,,"['Limón', 'Mango y Melocotón', 'Naranja', 'Ponche de frutas', 'Sandía']",4.67,367.0,https://www.prozis.com/es/es/prozis/100-whey-hydro-isolate-clear-700g,
AMIX Proteína Black CFM Isolate | Suero Alta Calidad 1kg,Amix Nutrition,Proteinas Whey,79.9,1.0,79.9,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/black-cfm-isolate,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/b14eece2-c6a3-417d-f31f-e1dafe6b0200/public,2026-09-23,,,,,,,,,
Evopept 2.0 (PeptoPro®) 500g,,Proteinas Whey,41.6,0.5,83.2,HSN,https://www.hsnstore.com/marcas/sport-series/evopept-peptopro,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evopept-hsn_1.jpg,2026-09-23,9.3,13.0,38.0,False,"['cereza', 'cola', 'piña']",4.6,129.0,https://www.hsnstore.com/marcas/sport-series/evopept-peptopro,whey
PeptoPro® hidrolizado de caseína en polvo 500g,,Proteinas Whey,41.6,0.5,83.2,HSN,https://www.hsnstore.com/marcas/raw-series/peptopro-hidrolizado-de-caseina-en-polvo,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/p/e/peptopro-powder-hsn_1.jpg,2026-09-23,12.0,15.0,33.0,False,,4.65,54.0,https://www.hsnstore.com/marcas/raw-series/peptopro-hidrolizado-de-caseina-en-polvo,whey
Clear Whey Splash 390g,,Proteinas Whey,32.99,0.39,84.59,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/clear-whey-splash/16111658/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/17113631-1645261592711069.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Splash Of - Pineapple', 'Splash Of - Mango Orange', 'Splash Of - Raspberry & Lemon', 'Splash Of - Mixed Berries', 'Splash Of - Pear']",,,,
ISO HD 90 CFM PROTEIN - AmixPro - Aislado de proteína CFM 800g,Amix Pro,Proteinas Whey,67.9,0.8,84.88,Nutritienda,https://www.nutritienda.com/es/amix-pro/iso-hd-90-cfm-protein,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/a4b95ea3-8739-4f7c-167c-c5b8ca14c300/public,2026-09-23,,,,,,4.4,37.0,https://www.nutritienda.com/es/amix-pro/iso-hd-90-cfm-protein,
BioTechUSA Iso Whey Clear 400g - Proteína Refrescante,Biotech Usa,Proteinas Whey,36.9,0.4,92.25,Nutritienda,https://www.nutritienda.com/es/biotechusa/iso-whey-clear-400g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/3db0caac-c7f0-4bcc-f590-c329823ef900/public,2026-09-23,,,,,,,,,
Colágeno Marino 360g,,Proteinas Whey,34.99,0.36,97.19,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/colageno-marino/12376959/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/16633270-9675338394240763.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Pomelo Rosa', 'Sin Sabor', 'Fresa']",4.41,87.0,https://www.myprotein.es/p/nutricion-deportiva/colageno-marino/12376959/,
2 x Sachet 100% Whey Prime 25g,,Proteinas Whey,2.78,0.025,111.2,Prozis,https://www.prozis.com/es/es/prozis/2-x-sachet-100-whey-prime-25g,//static.sscontent.com/thumb/750/750/t/products/124/v1505030_prozis_2-x-sachet-100-whey-prime-25-g_1.png,2026-09-23,,,,,"['Barquillo de fresa', 'Brownie de chocolate', 'Caramelo salado', 'Chocolate', 'Chocolate belga', 'Chocolate blanco', 'Chocolate y avellanas', 'Fresa', 'Fresa y Plátano', 'Galletas y crema', 'Mango', 'Neutro', 'Vainilla']",4.56,47928.0,https://www.prozis.com/es/es/prozis/2-x-sachet-100-whey-prime-25g,
3 x Real Whey + Hydro Collagen 25g,,Proteinas Whey,3.99,0.025,159.6,Prozis,https://www.prozis.com/es/es/prozis/3-x-real-whey-hydro-collagen-25g,//static.sscontent.com/thumb/750/750/t/products/124/v1814456_prozis_3-x-real-whey--hydro-collagen-25g_1.png,2026-09-23,,,,,"['Chocolate', 'Mango y Melocotón', 'Speculoos', 'Vainilla']",4.75,75.0,https://www.prozis.com/es/es/prozis/3-x-real-whey-hydro-collagen-25g,
3 x Supreme Whey Protein 30g,,Proteinas Whey,4.99,0.03,166.33,Prozis,https://www.prozis.com/es/es/prozis/3-x-supreme-whey-protein-30g,//static.sscontent.com/thumb/750/750/t/products/124/v1813492_prozis_3-x-supreme-whey-protein-30g_dulce-de-leche_flavor_21.png,2026-09-23,,,,,"['Batido de fresa', 'Chocolate blanco', 'Chocolate con Leche', 'Dulce de Leche', 'Galletas y crema', 'Matcha Latte', 'Neutro', 'Pastel de plátano y toffee', 'Speculoos', 'Vainilla francesa']",4.78,191.0,https://www.prozis.com/es/es/prozis/3-x-supreme-whey-protein-30g,
3 x Sachet Yogo Whey - High-Protein Shake 30g,,Proteinas Whey,4.99,0.03,166.33,Prozis,https://www.prozis.com/es/es/prozis/3-x-sachet-yogo-whey-high-protein-shake-30g,//static.sscontent.com/thumb/750/750/t/products/124/v1828072_prozis_3-x-sachet-yogo-whey-high-protein-shake-30g_1.png,2026-09-23,,,,,"['Chocolate', 'Fresa', 'Frutos Rojos', 'Mango y coco', 'Speculoos', 'Tropical', 'Vainilla']",4.88,75.0,https://www.prozis.com/es/es/prozis/3-x-sachet-yogo-whey-high-protein-shake-30g,
3 x Sachet Yogo Whey + Creatine - High-Protein Shake 30g,,Proteinas Whey,5.99,0.03,199.67,Prozis,https://www.prozis.com/es/es/prozis/3-x-sachet-yogo-whey-creatine-high-protein-shake-30g,//static.sscontent.com/thumb/750/750/t/products/124/v1803281_prozis_3-x-sachet-yogo-whey--creatine-high-protein-shake-30g_1.png,2026-09-23,,,,,"['Chocolate', 'Fresa', 'Frutos Rojos', 'Mango y coco', 'Speculoos', 'Tropical', 'Vainilla']",5.0,3.0,https://www.prozis.com/es/es/prozis/3-x-sachet-yogo-whey-creatine-high-protein-shake-30g,
3 x Sachet 100 % Real Whey Protein - SilkWhey 30 g,,Proteinas Whey,6.99,0.03,233.0,Prozis,https://www.prozis.com/es/es/prozis/3-x-sachet-100-real-whey-protein-silkwhey-30-g,//static.sscontent.com/thumb/750/750/t/products/124/v1817618_prozis_3-x-sachet-100--real-whey-protein-silkwhey-30-g_1.png,2026-09-23,,,,,"['Brownie de chocolate', 'Café y Caramelo', 'Chocolate', 'Chocolate belga', 'Chocolate blanco', 'Chocolate con Leche', 'Chocolate negro', 'Chocolate y avellanas', 'Chocolate y caramelo', 'Fresa', 'Fresa y Plátano', 'Galletas y crema', 'Mango', 'Mango y Melocotón', 'Neutro', 'Plátano', 'Speculoos', 'Stracciatella', 'Vainilla']",4.75,49.0,https://www.prozis.com/es/es/prozis/3-x-sachet-100-real-whey-protein-silkwhey-30-g,
3 x Sachet 100 % Real Whey Protein 30 g,,Proteinas Whey,6.99,0.03,233.0,Prozis,https://www.prozis.com/es/es/prozis/3-x-sachet-100-real-whey-protein-30-g,//static.sscontent.com/thumb/750/750/t/products/124/v1478451_prozis_3-x-sachet-100--real-whey-protein-30-g_1.png,2026-09-23,,,,,"['Chocolate belga', 'Galletas y crema']",4.62,76525.0,https://www.prozis.com/es/es/prozis/3-x-sachet-100-real-whey-protein-30-g,
Optimum Nutrition Pack Batidora Opti-Lock + Whey | Oferta 300g,Optimum Nutrition,Proteinas Whey,79.9,0.3,266.33,Nutritienda,https://www.nutritienda.com/es/optimum-nutrition/100-whey-gold-standard,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/985c4448-fa9b-4740-1dea-73a8a60ddf00/public,2026-09-23,,,,,,4.6,316.0,https://www.nutritienda.com/es/optimum-nutrition/100-whey-gold-standard,
Barebells Milkshake Batido Proteico 330ml - ¡Sin lactosa! 1rtd,Barebells,Proteinas Whey,2.49,,,Nutritienda,https://www.nutritienda.com/es/barebells/barebells-milkshake,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/3f07d642-102d-4ecb-b7fb-4ba420b2e900/public,2026-09-23,,,,,,4.9,33.0,https://www.nutritienda.com/es/barebells/barebells-milkshake,
Yogo Whey + Creatine - High-Protein Shake 15 serv,,Proteinas Whey,22.99,,,Prozis,https://www.prozis.com/es/es/prozis/yogo-whey-creatine-high-protein-shake-15-serv,//static.sscontent.com/thumb/750/750/t/products/124/v1820976_prozis_yogo-whey--creatine-high-protein-shake-15-serv_1.png,2026-09-23,,,,,"['Chocolate', 'Fresa', 'Frutos Rojos', 'Mango y coco', 'Speculoos', 'Tropical', 'Vainilla']",4.83,6.0,https://www.prozis.com/es/es/prozis/yogo-whey-creatine-high-protein-shake-15-serv,
Yogo Whey - High-Protein Shake 15 servings,,Proteinas Whey,19.99,,,Prozis,https://www.prozis.com/es/es/prozis/yogo-whey-high-protein-shake-15-servings,//static.sscontent.com/thumb/750/750/t/products/124/v1827978_prozis_yogo-whey-high-protein-shake-15-servings_1.png,2026-09-23,,,,,"['Frutos Rojos', 'Speculoos', 'Chocolate', 'Fresa', 'Mango y coco', 'Tropical', 'Vainilla']",4.88,75.0,https://www.prozis.com/es/es/prozis/yogo-whey-high-protein-shake-15-servings,
100% Real Whey Protein - 20 servings - Vanilla,,Proteinas Whey,44.99,,,Prozis,https://www.prozis.com/es/es/prozis/100-real-whey-protein-20-servings-vanilla,//static.sscontent.com/thumb/750/750/t/products/124/v1831241_prozis_100-real-whey-protein-20-servings-vanilla_1.png,2026-09-23,,,,,"['Brownie de chocolate', 'Café y Caramelo', 'Chocolate', 'Chocolate belga', 'Chocolate blanco', 'Chocolate con Leche', 'Chocolate negro', 'Chocolate y avellanas', 'Chocolate y caramelo', 'Fresa', 'Fresa y Plátano', 'Galletas y crema', 'Mango', 'Mango y Melocotón', 'Neutro', 'Plátano', 'Speculoos', 'Stracciatella', 'Vainilla']",3.5,1.0,https://www.prozis.com/es/es/prozis/100-real-whey-protein-20-servings-vanilla,
100% Real Whey Protein - 20 servings - Belgian Chocolate,,Proteinas Whey,44.99,,,Prozis,https://www.prozis.com/es/es/prozis/100-real-whey-protein-20-servings-belgian-chocolate,//static.sscontent.com/thumb/750/750/t/products/124/v1831255_prozis_100-real-whey-protein-20-servings-belgian-chocolate_1.png,2026-09-23,,,,,"['Brownie de chocolate', 'Café y Caramelo', 'Chocolate', 'Chocolate belga', 'Chocolate blanco', 'Chocolate con Leche', 'Chocolate negro', 'Chocolate y avellanas', 'Chocolate y caramelo', 'Fresa', 'Fresa y Plátano', 'Galletas y crema', 'Mango', 'Mango y Melocotón', 'Neutro', 'Plátano', 'Speculoos', 'Stracciatella', 'Vainilla']",3.5,1.0,https://www.prozis.com/es/es/prozis/100-real-whey-protein-20-servings-belgian-chocolate,
100% Real Whey Protein - 20 servings - Cookies and Cream,,Proteinas Whey,44.99,,,Prozis,https://www.prozis.com/es/es/prozis/100-real-whey-protein-20-servings-cookies-and-cream,//static.sscontent.com/thumb/750/750/t/products/124/v1831269_prozis_100-real-whey-protein-20-servings-cookies-and-cream_1.png,2026-09-23,,,,,"['Brownie de chocolate', 'Café y Caramelo', 'Chocolate', 'Chocolate belga', 'Chocolate blanco', 'Chocolate con Leche', 'Chocolate negro', 'Chocolate y avellanas', 'Chocolate y caramelo', 'Fresa', 'Fresa y Plátano', 'Galletas y crema', 'Mango', 'Mango y Melocotón', 'Neutro', 'Plátano', 'Speculoos', 'Stracciatella', 'Vainilla']",3.5,1.0,https://www.prozis.com/es/es/prozis/100-real-whey-protein-20-servings-cookies-and-cream,
Origin Protein (con Creatina),,Proteinas Whey,10.0,,,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/origin-protein-con-creatina/15245849/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/16003861-8035272806383313.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Galleta de Caramelo', 'Galleta con Pepitas de Chocolate', 'Cinnamon Roll', 'Thanos - Blueberry Muffin', 'MARVEL Iron Man - Red Velvet Cake', 'MARVEL Thanos - Blueberry Muffin']",3.75,4.0,https://www.myprotein.es/p/nutricion-deportiva/origin-protein-con-creatina/15245849/,
Clear Vegan Protein,,Proteinas Whey,24.99,,,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/clear-vegan-protein/12360400/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/12360403-9995334444035778.png&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Lima y Limón', 'Fresa', 'Apple & Elderflower', 'Pineapple & Grapefruit', 'Grosella Negra', 'Sandía', 'Frambuesa y Mojito', 'Naranja Roja', 'Cereza Negra']",4.76,33.0,https://www.myprotein.es/p/nutricion-deportiva/clear-vegan-protein/12360400/,
Myprotein Clear Whey Isolate (Sample),,Proteinas Whey,1.0,,,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/myprotein-clear-whey-isolate-sample/12081401/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/12517880-1395129241901131.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,,,,,
